owner_id,pg_name,city,address,sharing_type,bed_available,total_room,gender,furnish_type,ameneties,security_deposit,rent,image
700,1106 A1 Dream Aakruti,pune,santosh nagar,2,0,1,boys,semi_furnished,['Security'],5150,9600,
701,"	Chandrika Nest 207",bengaluru,bellandur,1,0,1,any,semi_furnished,[],22000,22000,
702,RRR INN_203,hyderabad,kondapur,1,0,1,any,fully_furnished,"['AC', 'Power Backup', 'Security', 'Tv']",33000,33000,
703,SP Recidency-201,bengaluru,kachohalli,2,0,2,any,semi_furnished,[],6000,6000,
704,Kayzad Nest#10,mumbai,sakinaka,2,0,1,girls,fully_furnished,['Security'],15000,31600,
705,Suprasanna,pune,aundh,2,2,0,girls,semi_furnished,[],7850,15500,
706,Chitra Nest 02,bengaluru,bommanahalli,1,0,1,girls,semi_furnished,[],8800,8800,
707,Task-Us Studios_06,indore,tapeshwari bagh colony,1,0,1,girls,semi_furnished,[],6500,6500,
708,FF-Sateesh Nest,bengaluru,hebbal,1,1,0,boys,fully_furnished,[],6650,11650,
709,Subbamma Narasaiah NEST 302,bengaluru,duravani nagar,4,0,2,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",5750,11500,
710,Adarshmay Apartment_13,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
711,"6, Sohoni Society",pune,sidharth nagar,1,1,0,girls,fully_furnished,"['AC', 'Security', 'Fridge', 'Tv']",6500,13000,
712,Pradeep Rozario Nest,bengaluru,banaswadi,1,0,1,any,semi_furnished,[],11000,11000,
713,Rekha Nest 15,noida,sector 15,1,1,0,girls,fully_furnished,[],7000,14000,
714,Karthik Nest 011,bengaluru,hbr layout,2,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8300,16600,
715,DCPNL VISTA HILLS,indore,bhawrasla,2,0,2,any,semi_furnished,[],14000,14000,
716,Asmita Nest#1,mumbai,bandra west,2,2,0,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",13500,54450,
717,Aashiana Apartments,bengaluru,jp nagar phase 1,5,2,1,girls,fully_furnished,[],6000,10000,
718,Shivkumar Nest  A205,chennai,ayanambakkam,2,0,2,boys,semi_furnished,['Security'],9550,9550,
719,B-801  Rajatha Greens apartment,bengaluru,hbr layout,2,0,1,girls,fully_furnished,[],6250,14800,
720,Flat 2204 Tower 30 Amanora Trendy Tower,pune,amanora park town,1,1,0,boys,fully_furnished,['Security'],7600,18500,
721,Nirmal Rooms,indore,radha ganj,1,0,1,girls,semi_furnished,"['Washing Machine', 'Fridge']",4000,4000,
722,Manju House,gurugram,sector 84,4,0,2,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",5050,11300,
723,Sundaram chs_65,mumbai,borivali west,2,0,1,any,semi_furnished,"['AC', 'Power Backup', 'Security']",17000,34000,
724,HelloWorld Equinox,pune,hinjawadi,2,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",7500,15000,
725,Satguru Kripa Niwas 04,newdelhi,mohan garden,1,1,0,boys,fully_furnished,"['AC', 'Fridge', 'Tv']",5100,10100,
726,PANCHAPAKESAN Nest,chennai,thuraipakkam,6,0,3,boys,fully_furnished,"['AC', 'Washing Machine', 'Fridge', 'Tv']",6650,13300,
727,Kiran House 04,indore,pardesipura,1,0,1,any,unfurnished,[],6050,6050,
728,Adarshmay Apartment_12,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
729,Dhayalan Sundaram Nest,chennai,kodambakkam,2,0,2,any,semi_furnished,[],10450,10450,
730,3-Balaji Nest,bengaluru,yeswanthpur,4,1,1,boys,fully_furnished,[],6300,18850,
731,1 Raj Residency,pune,aundh,2,2,0,girls,fully_furnished,['Security'],5900,10900,
732,Independent House,hyderabad,bharat nagar,1,1,0,boys,semi_furnished,[],5150,10150,
733,Manjunath nest_201,bengaluru,kasavanahalli,1,0,1,any,semi_furnished,[],16000,16000,
734,Prashan Nest 4,bengaluru,kodipur,1,0,1,boys,semi_furnished,[],5000,5000,
735,Ramky One North B4-302,bengaluru,yelahanka,6,0,3,girls,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",3350,6700,
736,Avinash Nest 1,indore,moti tabela,1,0,1,boys,semi_furnished,[],5000,5000,
737,Swapna Residency Flat No 301,hyderabad,madhapur,1,1,0,girls,fully_furnished,['Security'],8450,16550,
738,Amigos Manyata Nest 301,bengaluru,thanisandra,2,2,1,any,semi_furnished,"['Power Backup', 'Security']",7500,15000,
739,Chandrasekhar Nest,hyderabad,begumpet,5,0,3,boys,fully_furnished,[],5150,7150,
740,Anil nest 106,bengaluru,tarbanahalli,2,0,2,any,semi_furnished,[],3850,3850,
741,Altima suites_105,hyderabad,madhapur,1,0,1,any,semi_furnished,"['Security', 'Tv']",30000,30000,
742,VENUGOPAL NEST,chennai,madipakkam,1,0,1,any,unfurnished,[],9050,9050,
743,Aditya Nest_Laxmi Nagar,newdelhi,lakshmi nagar,5,0,3,any,semi_furnished,['Washing Machine'],5000,8000,
744,Shri shiv sai park_202,pune,hinjawadi,1,0,1,any,semi_furnished,"['Washing Machine', 'Fridge']",23000,23000,
745,Hi-View Plaza Flat 402,hyderabad,kukatpally,3,0,1,boys,fully_furnished,[],5000,14000,
746,Adarshmay Apartment_11,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
747,Kannathal Nest,chennai,velachery,4,1,2,boys,semi_furnished,[],7700,12600,
748,DLF Square Nest 2 Phase 2,gurugram,dlf city phase 2,2,0,1,boys,fully_furnished,['Power Backup'],7600,14400,
749,Independent house,newdelhi,sector 23 dwarka,6,0,3,any,semi_furnished,[],2833,5666,
750,Huma Abbas,bengaluru,banaswadi,3,0,2,girls,fully_furnished,[],6250,7800,
751,4 BHK Semi Furnished,gurugram,south city 2,4,0,4,any,semi_furnished,[],20000,20000,
752,Balraj Amaravadi Nest,bengaluru,konena agrahara,4,0,2,boys,fully_furnished,['Security'],11000,22000,
753,RS  COMFORT NEST-002,bengaluru,mahadevapura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,
754,AWHO-1401,pune,wagholi,3,0,3,any,semi_furnished,[],10000,10000,
755,SS Carona 103,bengaluru,kengeri,4,0,2,any,semi_furnished,['Security'],4500,9000,
756,Sumana Nest-101,bengaluru,nagadevanahalli,2,0,1,any,semi_furnished,[],4500,9000,
757,Neetu Nest,noida,sector 77,2,0,1,boys,fully_furnished,"['Swimming Pool', 'Power Backup', 'Security']",5600,13400,
758,Shiva nivas Appartment,hyderabad,mansurabad,3,0,3,any,unfurnished,[],8333,8333,
759,HNR Apartment-204,bengaluru,mathikere,1,0,1,any,semi_furnished,[],10000,10000,
760,Golden Star Flat No-D303,bengaluru,hoodi,1,1,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",8300,16500,
761,Sayba Residency Nest ,mumbai,kurla west,2,0,2,any,unfurnished,[],21500,21500,
762,Matoshree_201,pune,kharadi,2,0,2,girls,semi_furnished,['Security'],20000,20000,
763,3 BHK in Gladiola Gardenia,bengaluru,rk hegde nagar,4,1,1,boys,fully_furnished,[],6500,16900,
764,RAMKUMAR NEST,bengaluru,hsr layout,2,0,2,any,semi_furnished,[],15000,15000,
765,Vanshika Nest 2bhk,indore,mahalxmi nagar,2,0,2,any,semi_furnished,['Fridge'],9000,9000,
766,Sri Sai residency Nest-202,bengaluru,hulimavu,1,0,1,any,semi_furnished,[],16000,16000,
767,Khosla studio 3  NFC,newdelhi,sarita vihar,2,0,1,boys,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",5000,12000,
768,Mahaveer Laurel,bengaluru,kodichikkanahalli,3,0,3,any,semi_furnished,[],13300,13300,
769,Sanjay Nest#1,mumbai,andheri east,2,0,1,boys,fully_furnished,['Security'],8000,25850,
770,gunjan woodstock,gurugram,nirvana,2,0,1,girls,fully_furnished,"['AC', 'Power Backup', 'Fridge']",5500,12800,
771,Brajesh Studios,indore,mahalxmi nagar,1,0,1,boys,fully_furnished,[],12000,12000,
772,Prabhavathi Greens Nest,bengaluru,devarachikannahalli,3,0,3,any,semi_furnished,[],8000,8000,
773,sharma nest,newdelhi,sector 19 dwarka,1,0,1,any,semi_furnished,[],13000,13000,
774,Meda Heights,bengaluru,doddakannalli,2,0,2,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Security', 'Washing Machine', 'Fridge', 'Tv']",30000,30000,
775,Chaitanya Nest_301,bengaluru,jp nagar phase 8,2,0,2,any,semi_furnished,[],8000,8000,
776,Dharm Nath Nest_13,bengaluru,kammagondanahalli,1,0,1,any,semi_furnished,[],4499,4499,
777,Brajesh Studios,indore,mahalxmi nagar,1,0,1,boys,fully_furnished,[],12000,12000,
778,Sankalp apartment _301,pune,magarpatta,3,1,1,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",10300,20000,
779,Omkar Meridia Nest ,mumbai,kurla west,1,0,1,any,unfurnished,[],55000,55000,
780,Saroj Nest 25,noida,sector 25,1,0,1,girls,fully_furnished,['Power Backup'],6000,11450,
781,Amit Jain Nest #C6/76,newdelhi,vikaspuri,3,1,1,boys,semi_furnished,[],7500,15300,
782,Kanchan Nest,mumbai,kurla east,1,1,0,boys,fully_furnished,['Security'],16000,28700,
783,ISHU SHOKEEN_101,newdelhi,chhawla,1,0,1,any,semi_furnished,[],8000,8000,
784,Verma House,gurugram,mayfield garden,4,2,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",7050,15200,
785,Sonal Baliya nest,bengaluru,banashankari stage 3,1,0,1,any,semi_furnished,[],15000,15000,
786,Rekha Nest 01,bengaluru,kodigehalli,1,0,1,girls,fully_furnished,[],8500,9250,
787,,mumbai,malad west,4,2,1,girls,fully_furnished,[],11900,25400,
788,Vikas Sardana's Nest,mumbai,sakinaka,1,1,0,boys,semi_furnished,[],9159,17809,
789,Rajagiri nest_101,bengaluru,kereguddadahalli,1,0,1,any,semi_furnished,[],8800,8800,
790,504 - Olive,bengaluru,arakere,2,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6150,7300,
791,Tulsiyan 2bhk,indore,tulsi nagar,2,0,2,any,semi_furnished,[],6250,6250,
792,Mishra Nest.,gurugram,sector 39,3,0,3,any,semi_furnished,[],12666,12666,
793,"Anthony Reddy Nest, # 201",bengaluru,thanisandra,2,0,1,boys,semi_furnished,[],4500,9000,
794,Jameelunnisa NEST 05,bengaluru,shivaji nagar,1,0,1,any,unfurnished,[],15000,15000,
795,Deshmukh Nest,mumbai,mulund east,2,0,2,any,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",20000,20000,
796,Sai Leela Apartment_302,pune,wakad,1,0,1,any,unfurnished,[],15000,15000,
797,SF04  Ramesh Nest,bengaluru,nandini layout,3,1,1,boys,fully_furnished,[],8650,18200,
798,105 - Krishna Villa Apartment,bengaluru,jp nagar phase 5,1,1,0,boys,fully_furnished,['Security'],6050,12100,
799,ZOHEB ISLAM SHAIKH Nest_ 02,pune,viman nagar,2,0,1,any,semi_furnished,"['Washing Machine', 'Fridge']",14000,28000,
800,Pride Word city_104,pune,lohegaon,3,0,3,any,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",12699,12699,
801,Amigos Manyata Nest 503,bengaluru,thanisandra,3,2,2,any,semi_furnished,"['Power Backup', 'Security']",8000,7500,
802,Shruti Nest,newdelhi,green park extension,4,0,4,any,semi_furnished,['AC'],25000,25000,
803,sharma nest 2,newdelhi,vaishali colony,2,0,2,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",10000,10000,
804,Naresh Nest,gurugram,mianwali colony,3,0,3,any,semi_furnished,['Security'],13333,13333,
805,Akshay Residency _401,pune,punawale,2,0,2,any,unfurnished,"['Power Backup', 'Security']",9500,9500,
806,HelloWorld SagarAvenue,mumbai,santacruz east,2,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",18000,36000,
807,AISHWARYA LAKE VIEW RESIDENCY FLAT No.F102,bengaluru,kaggadasapura,4,0,2,boys,fully_furnished,['Security'],9000,18000,
808,Charmila Nest,chennai,porur,2,0,1,any,fully_furnished,"['AC', 'DTH', 'Washing Machine', 'Fridge', 'Tv']",8000,16000,
809,Venkateswara Nest-203,bengaluru,battarahalli,1,0,1,any,semi_furnished,[],14500,14500,
810,Raheja Vista Premier,pune,mohammad wadi,1,0,2,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Security', 'Washing Machine', 'Fridge', 'Tv']",26500,26500,
811,Sai Leela Apartment_203,pune,wakad,1,0,1,any,unfurnished,[],10000,10000,
812,2BHK (TB-1208) In Golf Edge,hyderabad,manikonda,4,0,2,girls,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",10700,21400,
813,"Flat no 4903 - Orchid Block, Embassy Residency,",chennai,perumbakkam,4,0,2,any,semi_furnished,[],5100,10200,
814,"SOWJANYA NEST, # 102",bengaluru,Whitefield,1,1,1,any,semi_furnished,[],16000,16000,
815,Pariwar Presidency,bengaluru,bilekahalli,3,0,3,any,semi_furnished,[],10966,10966,
816,Treedom Park,pune,military residential area,1,1,0,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Security', 'Fridge']",7500,15000,
817,Sandeep Nest,pune,gokhale nagar,1,0,1,any,semi_furnished,['Fridge'],26000,26000,
818,"404,Club House",mumbai,goregaon east,1,0,1,any,semi_furnished,"['AC', 'Power Backup', 'Security']",27500,27500,
819,Puneet Nest 137,noida,sector 137,1,0,1,boys,fully_furnished,"['Power Backup', 'Security']",2225,7500,
820,Amber House,indore,alok nagar,1,0,1,any,semi_furnished,[],9250,9250,
821,Manju Suri Nest_01,newdelhi,pitampura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge']",20000,20000,
822,Umesh next Nest-403,bengaluru,bommanahalli,1,0,1,any,semi_furnished,[],12000,12000,
823,"Aruna Nest, 102 ",bengaluru,yelenahalli,1,0,1,boys,semi_furnished,"['Fridge', 'Tv']",14200,14200,
824,Poojappa Srinivasa Reddy 302,bengaluru,naganathapura,2,0,2,girls,semi_furnished,[],8425,8425,
825,Gems heaven _601,hyderabad,kondapur,9,0,5,girls,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",8000,16000,
826,SHIVAJI NANASAHEB BHOJANE_03,pune,hadapsar,2,0,1,any,fully_furnished,"['AC', 'Washing Machine', 'Fridge']",13500,13500,
827,4BHK in Presidential Tower 1303,mumbai,ghatkopar west,2,1,1,girls,fully_furnished,[],16000,28000,
828,Khosla studio 1 NFC,newdelhi,new friends colony,2,0,1,boys,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",5950,16500,
829,SMR Vinay Classic_ 105,hyderabad,kondapur,1,1,0,girls,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",9000,17750,
830,Rahul House Saket,newdelhi,saket,1,0,1,any,semi_furnished,[],22000,22000,
831,Alankapuri Nest_202B,pune,wakad,1,0,1,boys,semi_furnished,[],9000,9000,
832,Swaraj Sadan Apartment_101,pune,ghorpadi,5,1,1,boys,semi_furnished,"['Washing Machine', 'Fridge', 'Tv']",7750,17900,
833,Park Vista Society_A2-107,pune,lohegaon,2,0,2,any,unfurnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",9000,9000,
834,Narendra Nest F 21,hyderabad,,2,1,1,boys,fully_furnished,[],6500,13000,
835,Nirmala Nest 201,bengaluru,rmv stage 2,2,0,2,any,semi_furnished,[],9000,9000,
836,Mathuradas Nest,mumbai,malad east,3,1,1,girls,fully_furnished,"['AC', 'Security', 'Fridge']",10550,19000,
837,SUGANATHI NEST 01,bengaluru,doddanagamangala,1,0,1,any,semi_furnished,[],8250,8250,
838,Adarshmay Apartment_8,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
839,Dinesh House,indore,sukhlia,2,0,2,any,unfurnished,[],6500,6500,
840,502 T10 Blue Ridge,pune,hinjawadi,1,1,0,boys,fully_furnished,['Security'],7500,8150,
841,Nirmala AP Nest,bengaluru,hbr layout,1,0,1,boys,fully_furnished,[],8000,12000,
842,Amigos Manyata Nest 402,bengaluru,thanisandra,2,2,1,any,semi_furnished,"['Power Backup', 'Security']",8000,16000,
843, Alpine Manor Apartment_401,bengaluru,richards town,2,2,1,girls,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8500,14500,
844,Pintu Agarwal Nest -104,bengaluru,hulimavu,1,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11500,11500,
845,P Babu 206,bengaluru,hennur,3,0,1,girls,fully_furnished,"['Gym', 'Power Backup', 'Security']",4500,13000,
846,Ratnapuri,mumbai,malad east,4,0,2,any,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",14000,28000,
847,Ashirwad Villas 3bhk,indore,nipania,3,0,3,any,unfurnished,['Security'],3833,3833,
848,suchitra nest,bengaluru,rmv stage 2,4,0,2,any,semi_furnished,['Security'],5350,13200,
849,212 Vaastu Lavender,bengaluru,rajarajeshwari nagar,2,0,1,boys,fully_furnished,[],5750,12200,
850,Rajinder Nest01,newdelhi,chhatarpur,2,0,1,boys,fully_furnished,"['AC', 'Fridge', 'Tv']",10300,20600,
851,Subhash Nest 02,hyderabad,kondapur,1,0,1,boys,fully_furnished,['Tv'],10450,10450,
852,03-Ayesha  NEST,bengaluru,btm layout stage 2,2,0,1,girls,fully_furnished,[],7850,18925,
853,A801 Skyward Nirwana,pune,mundhwa,5,2,2,boys,fully_furnished,['Security'],10000,20000,
854,Srinivas Nilayam Nest-504,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
855,Bask residency _202,hyderabad,masab tank,3,0,3,any,semi_furnished,['Security'],12800,12800,
856,Vijaymurli Krishna Nest_101,pune,ghorpadi,3,1,1,boys,fully_furnished,"['AC', 'Washing Machine', 'Fridge']",9000,16900,
857,Mamatha Nest _401,hyderabad,bairagiguda,3,0,3,any,semi_furnished,['Security'],9000,9000,
858,vyjayanth chalets,hyderabad,nanakramguda,2,2,1,girls,fully_furnished,"['Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",9050,18100,
859,Dasappa Nest,bengaluru,banashankari stage 3,1,0,1,any,unfurnished,[],11000,11000,
860,T 3 Mana cadeo,bengaluru,whitefield,2,0,1,boys,fully_furnished,[],5450,13300,
861,Beryl  B2  0705 Kolte Patil Downtown,pune,kharadi,1,1,0,girls,fully_furnished,['Security'],6400,12800,
862,Srinivas Nilayam Nest-102,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
863,Zakiya Nest 201,bengaluru,shivaji nagar,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6500,13000,
864,VENGADESAN NEST,chennai,thuraipakkam,4,0,2,boys,fully_furnished,"['AC', 'Washing Machine', 'Fridge']",6900,13800,
865,Amit Jain Nest #C6/76,newdelhi,vikaspuri,3,1,1,boys,semi_furnished,[],7500,15300,
866,"E-601, Puranik's Abitante",pune,bavdhan khurd,1,1,0,girls,fully_furnished,"['Power Backup', 'Security']",8150,16250,
867,Puranik Abhitante E-1503,pune,bavdhan khurd,4,0,2,boys,fully_furnished,['Power Backup'],6300,15326,
868,HNR Apartment-203,bengaluru,mathikere,1,0,1,any,semi_furnished,[],10000,10000,
869,Narayana Nest 102,bengaluru,nagarbhavi stage 2,1,0,1,any,semi_furnished,[],14850,14850,
870,3BHK in Endeco's Alladin County,hyderabad,sanath nagar,1,1,0,girls,fully_furnished,['Security'],7000,14000,
871,Habibunissa Nest 201,bengaluru,hormavu,2,0,2,any,semi_furnished,[],6000,6000,
872,Satya ,hyderabad,sanjeeva reddy nagar,2,0,2,any,semi_furnished,[],21500,21500,
873,"Skyline Sterling Apartment, A-403  Basheerbagh, Hyderabad.",hyderabad,basheer bagh,3,2,1,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Fridge']",7000,10150,
874,Harpreet Narula  Nest_U22/61,gurugram,dlf city phase 3,1,0,1,any,fully_furnished,[],21000,21000,
875,Shri shiv sai park_301,pune,hinjawadi,1,0,1,any,semi_furnished,"['Washing Machine', 'Fridge']",17000,17000,
876, Charmila Nest,chennai,porur,8,0,4,boys,fully_furnished,"['AC', 'DTH', 'Washing Machine', 'Fridge', 'Tv']",8150,16300,
877,Imtiyaz Nest_101,hyderabad,tolichowki,2,0,2,any,unfurnished,['Security'],11500,11500,
878,SUBHRAJIT DEY Nest,bengaluru,sannatammanahalli,2,0,2,girls,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",20000,20000,
879,Sai Tulasi Lakshmi Nest,bengaluru,koramangala,4,0,4,any,fully_furnished,[],30000,30000,
880,Surabhi Apartment,bengaluru,bilekahalli,2,0,2,boys,semi_furnished,['Security'],12700,12700,
881,Madhu bhavan Nest_204,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
882,SNN Raj Eterniia,bengaluru,parappana agrahara,6,0,3,any,semi_furnished,['Power Backup'],5950,11900,
883,"STC Gowlidoddy, Q City",hyderabad,gawaldoddi,2,0,1,boys,fully_furnished,['Security'],4500,16400,
884,HelloWorld Falak,hyderabad,kukatpally,2,0,1,any,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",9500,19000,
885,Yashodhan Apartment_16,pune,amanora park town,4,0,1,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",8000,28000,
886,SURYODAYA APARTMENTS 199/3,newdelhi,sector 12 dwarka,4,0,2,girls,fully_furnished,['Tv'],5300,15250,
887,Emerald Nest- 104,Bengaluru,Vijaya Nagar,2,2,1,girls,fully_furnished,[],5000,10000,
888,Azeem nest G1,hyderabad,kondapur,1,0,1,any,semi_furnished,"['AC', 'Tv']",16700,16700,
889,Isha Bharat Jain,mumbai,goregaon west,2,0,1,girls,fully_furnished,[],10000,23000,
890,SV HOMES-204,bengaluru,kadugodi,1,0,1,any,fully_furnished,[],30000,30000,
891,Sandeep Nest 102,bengaluru,abbigere,2,0,2,any,semi_furnished,[],4980,4980,
892,Amigos Manyata Nest 301,bengaluru,thanisandra,2,2,1,any,semi_furnished,"['Power Backup', 'Security']",7500,15000,
893,Studio 06 Sneha Sabha Bhavan,bengaluru,jivan bima nagar,3,0,1,girls,semi_furnished,[],8500,18000,
894,Srinivas Nilayam Nest-502,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
895,rajesh kapur Nest,bengaluru,koramangala,4,5,1,girls,fully_furnished,[],13000,30000,
896,3 BHK in Concorde Midway City,bengaluru,basapura,1,1,0,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",6550,12700,
897,Srinivas Nilayam Nest-401,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
898,VMR 407,bengaluru,hennuru,2,0,1,boys,fully_furnished,"['Gym', 'Power Backup', 'Security']",6000,15000,
899,Manju Suri Nest_03,newdelhi,pitampura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge']",20000,20000,
900,Mirza Obaid Manzil #101,hyderabad,kaktiya nagar,6,4,2,girls,fully_furnished,[],6000,11100,
901,B 111  Brigade Gardenia,bengaluru,jp nagar phase 7,4,0,2,girls,fully_furnished,"['Swimming Pool', 'Power Backup', 'Security']",8100,16200,
902,SB Nest,hyderabad,begumpet,3,0,1,girls,fully_furnished,['Security'],7100,17250,
903,"203A, Sai Aaradhana ",pune,mahalunge,2,0,1,any,semi_furnished,['Security'],6000,12000,
904,Siddhivinayak Heights_401,pune,manjari budruk,1,0,1,girls,unfurnished,[],9000,9000,
905,Manzil Residency_703,hyderabad,qutb shahi tombs,3,0,3,any,semi_furnished,[],10900,10900,
